"","stdistdecade","cycle","stateabrev","distnamez","distz","dem_share","dem_share_imputed","pres_dem_prop","pres_dem_prop_2012","pres_dem_prop_2016","pres_dem_prop_2020","incumb","gov_sen_dem_prop","party_winner","chamber"
"5853","de15001",1978,"de","","15",NA,0.477791411042945,0.476592701839065,NA,NA,NA,0,0.442502210116627,"r","state_senate"
"5854","de15001",1980,"de","","15",0.513342755008729,0.513342755008729,0.476592701839065,NA,NA,NA,0,0.442502210116627,"d","state_senate"
"5855","de15002",1982,"de","","15",0.586697939353325,0.586697939353325,0.414674226770616,NA,NA,NA,1,0.427136717163453,"d","state_senate"
"5856","de15002",1984,"de","","15",NA,0.586697939353325,0.414674226770616,NA,NA,NA,0,0.427136717163453,"d","state_senate"
"5857","de15002",1986,"de","","15",0.688841201716738,0.688841201716738,0.414674226770616,NA,NA,NA,1,0.427136717163453,"d","state_senate"
"5858","de15002",1988,"de","","15",NA,0.688841201716738,0.414674226770616,NA,NA,NA,0,0.427136717163453,"d","state_senate"
"5859","de15002",1990,"de","","15",1,0.667129639741196,0.414674226770616,NA,NA,NA,1,0.427136717163453,"d","state_senate"
"5860","de15003",1992,"de","","15",0.719340814882216,0.719340814882216,0.4588308,NA,NA,NA,1,NA,"d","state_senate"
"5861","de15003",1994,"de","","15",NA,0.719340814882216,0.4588308,NA,NA,NA,0,NA,"d","state_senate"
"5862","de15003",1996,"de","","15",0.561494306953985,0.561494306953985,0.4588308,NA,NA,NA,1,NA,"d","state_senate"
"5863","de15003",1998,"de","","15",NA,0.561494306953985,0.4588308,NA,NA,NA,0,NA,"d","state_senate"
"5864","de15003",2000,"de","","15",0.565845699634838,0.565845699634838,0.4588308,NA,NA,NA,1,NA,"d","state_senate"
"5865","de15004",2002,"de","","15",1,0.522960412393589,0.459079273786113,NA,NA,NA,1,NA,"d","state_senate"
"5866","de15004",2004,"de","","15",NA,0.469378191996923,0.459079273786113,NA,NA,NA,0,NA,"d","state_senate"
"5867","de15004",2006,"de","","15",1,0.513054510025905,0.459079273786113,NA,NA,NA,1,NA,"d","state_senate"
"5868","de15004",2008,"de","","15",NA,0.542753068783768,0.459079273786113,NA,NA,NA,0,NA,"d","state_senate"
"5869","de15004",2010,"de","","15",0.47664603263928,0.47664603263928,0.459079273786113,NA,NA,NA,0,NA,"r","state_senate"
"5870","de15005",2012,"de","","15",0.485364670368174,0.485364670368174,0.445880228330088,0.472976440999846,0.408045977011494,0.456618266978923,-1,NA,"r","state_senate"
"5871","de15005",2014,"de","","15",NA,0.485364670368174,0.445880228330088,0.472976440999846,0.408045977011494,0.456618266978923,0,NA,"r","state_senate"
"5872","de15005",2016,"de","","15",0,0.323829567662369,0.445880228330088,0.472976440999846,0.408045977011494,0.456618266978923,-1,NA,"r","state_senate"
"5873","de15005",2018,"de","","15",NA,0.419129723157606,0.445880228330088,0.472976440999846,0.408045977011494,0.456618266978923,0,NA,"r","state_senate"
"5874","de15005",2020,"de","","15",0.446623672230652,0.446623672230652,0.445880228330088,0.472976440999846,0.408045977011494,0.456618266978923,-1,NA,"r","state_senate"
"5875","de15006",2022,"de","","15",0,0.271644526459845,0.366517596733424,NA,NA,NA,-1,NA,"r","state_senate"
"5876","de15006",2024,"de","","15",NA,0.298378073294101,0.366517596733424,NA,NA,NA,0,NA,"r","state_senate"
"5877","de16001",1972,"de","","16",0.675058176433256,0.675058176433256,0.468683876428269,NA,NA,NA,1,0.523471940039178,"d","state_senate"
"5878","de16001",1974,"de","","16",NA,0.675058176433256,0.468683876428269,NA,NA,NA,0,0.523471940039178,"d","state_senate"
"5879","de16001",1976,"de","","16",0.618017843289372,0.618017843289372,0.468683876428269,NA,NA,NA,0,0.523471940039178,"d","state_senate"
"5880","de16001",1978,"de","","16",NA,0.618017843289372,0.468683876428269,NA,NA,NA,0,0.523471940039178,"d","state_senate"
"5881","de16001",1980,"de","","16",1,0.653222477505369,0.468683876428269,NA,NA,NA,1,0.523471940039178,"d","state_senate"
"5882","de16002",1982,"de","","16",0.676112026359143,0.676112026359143,0.374175334772566,NA,NA,NA,0,0.410530177068605,"d","state_senate"
"5883","de16002",1984,"de","","16",0.537955842222773,0.537955842222773,0.374175334772566,NA,NA,NA,1,0.410530177068605,"d","state_senate"
"5884","de16002",1986,"de","","16",NA,0.537955842222773,0.374175334772566,NA,NA,NA,0,0.410530177068605,"d","state_senate"
"5885","de16002",1988,"de","","16",0.624311467200801,0.624311467200801,0.374175334772566,NA,NA,NA,1,0.410530177068605,"d","state_senate"
"5886","de16002",1990,"de","","16",NA,0.624311467200801,0.374175334772566,NA,NA,NA,0,0.410530177068605,"d","state_senate"
"5887","de16003",1992,"de","","16",1,0.543015187914899,0.4631369,NA,NA,NA,1,NA,"d","state_senate"
"5888","de16003",1994,"de","","16",0.449318463444857,0.449318463444857,0.4631369,NA,NA,NA,0,NA,"r","state_senate"
"5889","de16003",1996,"de","","16",NA,0.449318463444857,0.4631369,NA,NA,NA,0,NA,"r","state_senate"
"5890","de16003",1998,"de","","16",0.474050632911392,0.474050632911392,0.4631369,NA,NA,NA,-1,NA,"r","state_senate"
"5891","de16003",2000,"de","","16",NA,0.474050632911392,0.4631369,NA,NA,NA,0,NA,"r","state_senate"
"5892","de16004",2002,"de","","16",0.334786557674841,0.334786557674841,0.428482195766456,NA,NA,NA,-1,NA,"r","state_senate"
"5893","de16004",2004,"de","","16",0.307227112148973,0.307227112148973,0.428482195766456,NA,NA,NA,-1,NA,"r","state_senate"
"5894","de16004",2006,"de","","16",NA,0.307227112148973,0.428482195766456,NA,NA,NA,0,NA,"r","state_senate"
"5895","de16004",2008,"de","","16",0.436138488754107,0.436138488754107,0.428482195766456,NA,NA,NA,-1,NA,"r","state_senate"
"5896","de16004",2010,"de","","16",NA,0.436138488754107,0.428482195766456,NA,NA,NA,0,NA,"r","state_senate"
"5897","de16005",2012,"de","","16",0,0.42162401228535,0.482522127700627,0.491214931735699,0.449472014006675,0.506879437359507,-1,NA,"r","state_senate"
"5898","de16005",2014,"de","","16",0,0.346137876338659,0.482522127700627,0.491214931735699,0.449472014006675,0.506879437359507,-1,NA,"r","state_senate"
"5899","de16005",2016,"de","","16",NA,0.359497541536519,0.482522127700627,0.491214931735699,0.449472014006675,0.506879437359507,0,NA,"r","state_senate"
"5900","de16005",2018,"de","","16",0.449153084052413,0.449153084052413,0.482522127700627,0.491214931735699,0.449472014006675,0.506879437359507,-1,NA,"r","state_senate"
"5901","de16005",2020,"de","","16",NA,0.449153084052413,0.482522127700627,0.491214931735699,0.449472014006675,0.506879437359507,0,NA,"r","state_senate"
"5902","de16006",2022,"de","","16",0,0.4527182067603,0.51805771556938,NA,NA,NA,0,NA,"r","state_senate"
"5903","de16006",2024,"de","","16",0,0.444970241295712,0.51805771556938,NA,NA,NA,-1,NA,"r","state_senate"
"5904","de17001",1972,"de","","17",0.598492669832748,0.598492669832748,0.468683876428269,NA,NA,NA,0,0.523471940039178,"d","state_senate"
"5905","de17001",1974,"de","","17",0.561002478656018,0.561002478656018,0.468683876428269,NA,NA,NA,1,0.523471940039178,"d","state_senate"
"5906","de17001",1976,"de","","17",NA,0.561002478656018,0.468683876428269,NA,NA,NA,0,0.523471940039178,"d","state_senate"
"5907","de17001",1978,"de","","17",0.54530612244898,0.54530612244898,0.468683876428269,NA,NA,NA,1,0.523471940039178,"d","state_senate"
"5908","de17001",1980,"de","","17",NA,0.54530612244898,0.468683876428269,NA,NA,NA,0,0.523471940039178,"d","state_senate"
"5909","de17002",1982,"de","","17",0.529959880936974,0.529959880936974,0.374175334772566,NA,NA,NA,1,0.410530177068605,"d","state_senate"
"5910","de17002",1984,"de","","17",0.520294448420407,0.520294448420407,0.374175334772566,NA,NA,NA,1,0.410530177068605,"d","state_senate"
"5911","de17002",1986,"de","","17",NA,0.520294448420407,0.374175334772566,NA,NA,NA,0,0.410530177068605,"d","state_senate"
"5912","de17002",1988,"de","","17",0.48700831878402,0.48700831878402,0.374175334772566,NA,NA,NA,0,0.410530177068605,"r","state_senate"
"5913","de17002",1990,"de","","17",NA,0.48700831878402,0.374175334772566,NA,NA,NA,0,0.410530177068605,"r","state_senate"
"5914","de17003",1992,"de","","17",0.28908655490934,0.28908655490934,0.5703408,NA,NA,NA,-1,NA,"r","state_senate"
"5915","de17003",1994,"de","","17",0.33114674441205,0.33114674441205,0.5703408,NA,NA,NA,-1,NA,"r","state_senate"
"5916","de17003",1996,"de","","17",NA,0.33114674441205,0.5703408,NA,NA,NA,0,NA,"r","state_senate"
"5917","de17003",1998,"de","","17",0,0.359446850851933,0.5703408,NA,NA,NA,-1,NA,"r","state_senate"
"5918","de17003",2000,"de","","17",NA,0.402624928023238,0.5703408,NA,NA,NA,0,NA,"r","state_senate"
"5919","de17004",2002,"de","","17",0,0.453064748175986,0.558651769421731,NA,NA,NA,-1,NA,"r","state_senate"
"5920","de17004",2004,"de","","17",0.48313485878172,0.48313485878172,0.558651769421731,NA,NA,NA,-1,NA,"r","state_senate"
"5921","de17004",2006,"de","","17",NA,0.48313485878172,0.558651769421731,NA,NA,NA,0,NA,"r","state_senate"
"5922","de17004",2008,"de","","17",0.564718162839248,0.564718162839248,0.558651769421731,NA,NA,NA,0,NA,"d","state_senate"
"5923","de17004",2010,"de","","17",NA,0.564718162839248,0.558651769421731,NA,NA,NA,0,NA,"d","state_senate"
"5924","de17005",2012,"de","","17",1,0.675763764593472,0.63613917014915,0.627586206896552,0.615901326075627,0.664929977475272,1,NA,"d","state_senate"
"5925","de17005",2014,"de","","17",0.599566652909616,0.599566652909616,0.63613917014915,0.627586206896552,0.615901326075627,0.664929977475272,1,NA,"d","state_senate"
"5926","de17005",2016,"de","","17",NA,0.599566652909616,0.63613917014915,0.627586206896552,0.615901326075627,0.664929977475272,0,NA,"d","state_senate"
"5927","de17005",2018,"de","","17",0.642704822177891,0.642704822177891,0.63613917014915,0.627586206896552,0.615901326075627,0.664929977475272,0,NA,"d","state_senate"
"5928","de17005",2020,"de","","17",NA,0.642704822177891,0.63613917014915,0.627586206896552,0.615901326075627,0.664929977475272,0,NA,"d","state_senate"
"5929","de17006",2022,"de","","17",0.644008528784648,0.644008528784648,0.663223883664765,NA,NA,NA,1,NA,"d","state_senate"
"5930","de17006",2024,"de","","17",1,0.635920919131307,0.663223883664765,NA,NA,NA,1,NA,"d","state_senate"
"5931","de18001",1972,"de","","18",0.553752209545235,0.553752209545235,0.468683876428269,NA,NA,NA,0,0.523471940039178,"d","state_senate"
"5932","de18001",1974,"de","","18",0.56427577985297,0.56427577985297,0.468683876428269,NA,NA,NA,1,0.523471940039178,"d","state_senate"
"5933","de18001",1976,"de","","18",NA,0.56427577985297,0.468683876428269,NA,NA,NA,0,0.523471940039178,"d","state_senate"
"5934","de18001",1978,"de","","18",1,0.593966060305805,0.468683876428269,NA,NA,NA,1,0.523471940039178,"d","state_senate"
"5935","de18001",1980,"de","","18",NA,0.560113231742349,0.468683876428269,NA,NA,NA,0,0.523471940039178,"d","state_senate"
"5936","de18002",1982,"de","","18",0.652183551318998,0.652183551318998,0.35883800795209,NA,NA,NA,0,0.382832322219319,"d","state_senate"
"5937","de18002",1984,"de","","18",0.609893550407013,0.609893550407013,0.35883800795209,NA,NA,NA,1,0.382832322219319,"d","state_senate"
"5938","de18002",1986,"de","","18",NA,0.609893550407013,0.35883800795209,NA,NA,NA,0,0.382832322219319,"d","state_senate"
"5939","de18002",1988,"de","","18",0.696772007116835,0.696772007116835,0.35883800795209,NA,NA,NA,1,0.382832322219319,"d","state_senate"
"5940","de18002",1990,"de","","18",NA,0.696772007116835,0.35883800795209,NA,NA,NA,0,0.382832322219319,"d","state_senate"
"5941","de18003",1992,"de","","18",0.545510371179039,0.545510371179039,0.4828524,NA,NA,NA,0,NA,"d","state_senate"
"5942","de18003",1994,"de","","18",1,0.554984403014925,0.4828524,NA,NA,NA,1,NA,"d","state_senate"
"5943","de18003",1996,"de","","18",NA,0.49570981202083,0.4828524,NA,NA,NA,0,NA,"d","state_senate"
"5944","de18003",1998,"de","","18",0.468652295540563,0.468652295540563,0.4828524,NA,NA,NA,0,NA,"r","state_senate"
"5945","de18003",2000,"de","","18",NA,0.468652295540563,0.4828524,NA,NA,NA,0,NA,"r","state_senate"
"5946","de18004",2002,"de","","18",0.426271898635982,0.426271898635982,0.461237959016956,NA,NA,NA,-1,NA,"r","state_senate"
"5947","de18004",2004,"de","","18",0.367134250912449,0.367134250912449,0.461237959016956,NA,NA,NA,-1,NA,"r","state_senate"
"5948","de18004",2006,"de","","18",NA,0.367134250912449,0.461237959016956,NA,NA,NA,0,NA,"r","state_senate"
"5949","de18004",2008,"de","","18",0.448937214482576,0.448937214482576,0.461237959016956,NA,NA,NA,-1,NA,"r","state_senate"
"5950","de18004",2010,"de","","18",NA,0.448937214482576,0.461237959016956,NA,NA,NA,0,NA,"r","state_senate"
"5951","de18005",2012,"de","","18",0,0.373446754631806,0.393182009089516,0.424753050552005,0.355263157894737,0.399529818821806,-1,NA,"r","state_senate"
"5952","de18005",2014,"de","","18",0.332795242141037,0.332795242141037,0.393182009089516,0.424753050552005,0.355263157894737,0.399529818821806,-1,NA,"r","state_senate"
"5953","de18005",2016,"de","","18",NA,0.332795242141037,0.393182009089516,0.424753050552005,0.355263157894737,0.399529818821806,0,NA,"r","state_senate"
"5954","de18005",2018,"de","","18",0.348394481595277,0.348394481595277,0.393182009089516,0.424753050552005,0.355263157894737,0.399529818821806,0,NA,"r","state_senate"
"5955","de18005",2020,"de","","18",NA,0.348394481595277,0.393182009089516,0.424753050552005,0.355263157894737,0.399529818821806,0,NA,"r","state_senate"
"5956","de18006",2022,"de","","18",0.300347669327839,0.300347669327839,0.411338906271891,NA,NA,NA,-1,NA,"r","state_senate"
"5957","de18006",2024,"de","","18",0,0.323733017906691,0.411338906271891,NA,NA,NA,-1,NA,"r","state_senate"
"5958","de19001",1972,"de","","19",0.625782103485947,0.625782103485947,0.440645764912549,NA,NA,NA,0,0.47135445260877,"d","state_senate"
"5959","de19001",1974,"de","","19",0.66710795522927,0.66710795522927,0.440645764912549,NA,NA,NA,1,0.47135445260877,"d","state_senate"
"5960","de19001",1976,"de","","19",NA,0.66710795522927,0.440645764912549,NA,NA,NA,0,0.47135445260877,"d","state_senate"
"5961","de19001",1978,"de","","19",0.640804271271158,0.640804271271158,0.440645764912549,NA,NA,NA,1,0.47135445260877,"d","state_senate"
"5962","de19001",1980,"de","","19",NA,0.640804271271158,0.440645764912549,NA,NA,NA,0,0.47135445260877,"d","state_senate"
"5963","de19002",1982,"de","","19",1,0.614396514537138,0.353657987255947,NA,NA,NA,1,0.373371380440144,"d","state_senate"
"5964","de19002",1984,"de","","19",NA,0.577095494494695,0.353657987255947,NA,NA,NA,0,0.373371380440144,"d","state_senate"
"5965","de19002",1986,"de","","19",0.712938402593575,0.712938402593575,0.353657987255947,NA,NA,NA,1,0.373371380440144,"d","state_senate"
"5966","de19002",1988,"de","","19",NA,0.712938402593575,0.353657987255947,NA,NA,NA,0,0.373371380440144,"d","state_senate"
"5967","de19002",1990,"de","","19",0.674920550847458,0.674920550847458,0.353657987255947,NA,NA,NA,1,0.373371380440144,"d","state_senate"
"5968","de19003",1992,"de","","19",1,0.611137882975116,0.4426358,NA,NA,NA,1,NA,"d","state_senate"
"5969","de19003",1994,"de","","19",NA,0.577273358834131,0.4426358,NA,NA,NA,0,NA,"d","state_senate"
"5970","de19003",1996,"de","","19",0.66306258790436,0.66306258790436,0.4426358,NA,NA,NA,1,NA,"d","state_senate"
"5971","de19003",1998,"de","","19",NA,0.66306258790436,0.4426358,NA,NA,NA,0,NA,"d","state_senate"
"5972","de19003",2000,"de","","19",1,0.56474386825627,0.4426358,NA,NA,NA,1,NA,"d","state_senate"
"5973","de19004",2002,"de","","19",0.636390768006367,0.636390768006367,0.412332322490352,NA,NA,NA,1,NA,"d","state_senate"
"5974","de19004",2004,"de","","19",NA,0.636390768006367,0.412332322490352,NA,NA,NA,0,NA,"d","state_senate"
"5975","de19004",2006,"de","","19",1,0.476542333133191,0.412332322490352,NA,NA,NA,1,NA,"d","state_senate"
"5976","de19004",2008,"de","","19",NA,0.478942338935802,0.412332322490352,NA,NA,NA,0,NA,"d","state_senate"
"5977","de19004",2010,"de","","19",0,0.406420406463041,0.412332322490352,NA,NA,NA,0,NA,"r","state_senate"
"5978","de19005",2012,"de","","19",0.402204360004871,0.402204360004871,0.403937550349511,0.436740861277387,0.363142765889492,0.411929023881654,0,NA,"r","state_senate"
"5979","de19005",2014,"de","","19",NA,0.402204360004871,0.403937550349511,0.436740861277387,0.363142765889492,0.411929023881654,0,NA,"r","state_senate"
"5980","de19005",2016,"de","","19",0,0.258833282240012,0.403937550349511,0.436740861277387,0.363142765889492,0.411929023881654,-1,NA,"r","state_senate"
"5981","de19005",2018,"de","","19",NA,0.35016713650078,0.403937550349511,0.436740861277387,0.363142765889492,0.411929023881654,0,NA,"r","state_senate"
"5982","de19005",2020,"de","","19",0,0.352036230693199,0.403937550349511,0.436740861277387,0.363142765889492,0.411929023881654,-1,NA,"r","state_senate"
"5983","de19006",2022,"de","","19",0,0.351119883526198,0.438625339143303,NA,NA,NA,-1,NA,"r","state_senate"
"5984","de19006",2024,"de","","19",NA,0.373165569516262,0.438625339143303,NA,NA,NA,0,NA,"r","state_senate"
"5985","de20001",1972,"de","","20",0.5031730852821,0.5031730852821,0.440645764912549,NA,NA,NA,0,0.47135445260877,"d","state_senate"
"5986","de20001",1974,"de","","20",NA,0.5031730852821,0.440645764912549,NA,NA,NA,0,0.47135445260877,"d","state_senate"
"5987","de20001",1976,"de","","20",0.623719854641559,0.623719854641559,0.440645764912549,NA,NA,NA,1,0.47135445260877,"d","state_senate"
"5988","de20001",1978,"de","","20",NA,0.623719854641559,0.440645764912549,NA,NA,NA,0,0.47135445260877,"d","state_senate"
"5989","de20001",1980,"de","","20",1,0.590868484219552,0.440645764912549,NA,NA,NA,1,0.47135445260877,"d","state_senate"
"5990","de20002",1982,"de","","20",1,0.579358329298357,0.352025140480613,NA,NA,NA,1,0.370377832031793,"d","state_senate"
"5991","de20002",1984,"de","","20",NA,0.516769620395229,0.352025140480613,NA,NA,NA,0,0.370377832031793,"d","state_senate"
"5992","de20002",1986,"de","","20",0.643708844990212,0.643708844990212,0.352025140480613,NA,NA,NA,1,0.370377832031793,"d","state_senate"
"5993","de20002",1988,"de","","20",NA,0.643708844990212,0.352025140480613,NA,NA,NA,0,0.370377832031793,"d","state_senate"
"5994","de20002",1990,"de","","20",1,0.627214264746867,0.352025140480613,NA,NA,NA,1,0.370377832031793,"d","state_senate"
"5995","de20003",1992,"de","","20",1,0.606857188090761,0.4805228,NA,NA,NA,1,NA,"d","state_senate"
"5996","de20003",1994,"de","","20",NA,0.554206164176125,0.4805228,NA,NA,NA,0,NA,"d","state_senate"
"5997","de20003",1996,"de","","20",0.565202645412922,0.565202645412922,0.4805228,NA,NA,NA,0,NA,"d","state_senate"
"5998","de20003",1998,"de","","20",NA,0.565202645412922,0.4805228,NA,NA,NA,0,NA,"d","state_senate"
"5999","de20003",2000,"de","","20",0.561912894961571,0.561912894961571,0.4805228,NA,NA,NA,1,NA,"d","state_senate"
"6000","de20004",2002,"de","","20",0.608625445737738,0.608625445737738,0.42310583195371,NA,NA,NA,1,NA,"d","state_senate"
"6001","de20004",2004,"de","","20",NA,0.608625445737738,0.42310583195371,NA,NA,NA,0,NA,"d","state_senate"
"6002","de20004",2006,"de","","20",1,0.482278511650074,0.42310583195371,NA,NA,NA,1,NA,"d","state_senate"
"6003","de20004",2008,"de","","20",NA,0.491968850986339,0.42310583195371,NA,NA,NA,0,NA,"d","state_senate"
